"n","p_setting","p_rel_friend","p_rel_auth","p_stakes","p_q1q2","r_retest","icc_reword","scenario"
40,0.786001966764168,0.0253882404126718,0.312532260696596,0.220093963055873,2.03804445262461e-07,0.959559810171901,0.693253906565355,"medium"
40,0.116568939782112,0.194454650419519,0.00527013132914623,0.116492944985875,3.56644181589803e-06,0.951928637710802,0.662176139696,"medium"
40,0.0260974015775681,0.0519646625524593,0.279846637075016,0.0187670073956554,5.00005615582502e-05,0.95928226193697,0.665752486020508,"medium"
40,0.779008603143959,0.145464585042113,0.0289740527989405,0.0318818362932036,3.03081893659074e-08,0.927586852099943,0.688638510243633,"medium"
40,0.026073521997839,0.0258570335941891,0.885223398084367,0.7338235601164,3.97382877512068e-10,0.949385562026911,0.687973729336754,"medium"
40,0.0813067348746679,0.0253205957396607,0.057291127224487,0.0760130634979886,1.85080991732893e-06,0.953315561648136,0.685594800273995,"medium"
40,0.0224076134905499,0.0287936821839901,0.102690292167838,0.193447853910808,2.70001769558508e-07,0.966147254645482,0.805271724137305,"medium"
40,0.341587514931119,0.000716037116725646,0.844251049141981,0.00247796885353251,1.78384223696971e-08,0.940862950500852,0.595630227323445,"medium"
40,5.75596697978009e-05,0.0403296933804971,0.297738910077749,0.048660105155665,3.38472519068627e-07,0.95322634342092,0.774590193736603,"medium"
40,0.0365631723139506,0.0030993763298159,0.857743995716862,0.410515703779663,7.1183934830614e-07,0.941772436375436,0.702970297148203,"medium"
40,0.481455243662549,0.404517920252036,0.0456581383442105,0.52055687021589,1.03044625716583e-08,0.934869644681628,0.704273209041673,"medium"
40,0.0344860423922216,0.0402554816308588,0.199172068870531,0.399403005434052,1.10429419327191e-07,0.961898358159488,0.639693223740909,"medium"
40,0.000168635208586894,0.0287151275502641,0.0510990538666708,0.190475248859057,4.46136038447026e-06,0.971293244326905,0.629257984259583,"medium"
40,0.000295263553340032,0.00152195840805849,0.00103151715379945,0.0102784407052761,3.38138170112258e-09,0.969358648270191,0.724031825599891,"medium"
40,3.1391642278605e-05,0.32784014422036,0.0206523244703266,0.0478839498680347,7.01618847990591e-08,0.97570247024994,0.681834660566559,"medium"
40,0.00054183901551549,0.192043417475166,0.0460538890633691,0.0986406092747331,3.24704252228663e-10,0.942118464589498,0.648483000175214,"medium"
40,0.00130075271906471,0.000563498211425354,0.0874142744563274,0.0726645847690811,4.08984278092892e-06,0.95273672945921,0.683375661086754,"medium"
40,0.37422912027765,0.0309188242800716,0.00634941683578398,0.544324636563185,4.61852398632569e-08,0.908681447712207,0.761756351170541,"medium"
40,0.972910852788034,0.0114864196979328,0.0173909602221608,0.000179666338762045,4.93943183778598e-10,0.952338873109844,0.577140744644946,"medium"
40,0.244459854217042,0.209740184442859,0.0153074581225176,0.071002787180953,3.69904808313627e-06,0.970793520280461,0.614410183625093,"medium"
40,0.262654576405692,0.000599342830059555,0.888405313148915,0.118851033150457,3.72505565475875e-07,0.95579116457436,0.663416679062763,"medium"
40,0.00169087409115193,0.000869879805691042,0.248092549658611,0.183325348364132,1.45041091720746e-08,0.970615161825452,0.707969817537025,"medium"
40,0.295359300315226,0.513751019038746,0.148445600556844,0.16928121215962,4.46098612829077e-09,0.943861318627208,0.526101507659006,"medium"
40,0.0116413453666638,0.73965967859485,0.108285359195562,0.609446602121294,0.000188259898962541,0.958078775265687,0.714271386877782,"medium"
40,0.00102349823906915,0.00576970884120765,0.3768453402289,0.00610404842501463,2.63651730514234e-05,0.943705068772578,0.748221048380167,"medium"
40,0.250973728467329,0.37884608549715,0.109545269724533,0.0843310745716642,3.43301477715776e-06,0.971873754578993,0.614809673900466,"medium"
40,0.453711116447071,0.0410501753638697,0.675468821823298,0.066157265779544,1.37263757211362e-09,0.949522632735351,0.701425557568513,"medium"
40,0.00119418132611995,0.455153952378796,0.114141259702342,0.739216531863851,1.60045562666395e-05,0.937642171437575,0.716135469444054,"medium"
40,0.263438664454304,0.293772910644689,0.222134591060997,0.821790498586253,4.12574249064832e-06,0.947259787230803,0.684963040714085,"medium"
40,2.53283857505748e-06,0.0621820590604039,0.91713613535762,0.229906960954962,8.99093752074409e-08,0.972238408368095,0.6921862830133,"medium"
40,0.0794094624576994,0.00294832818290484,0.380198526842495,0.256774827320957,2.02126290121743e-06,0.973009723158409,0.67665816394549,"medium"
40,0.0548899021302946,0.000798858434435366,0.754161459056641,0.00920475723969471,4.1654072716353e-08,0.957837294207458,0.775624003615546,"medium"
40,0.412176720255727,0.00463064169576213,0.516093796337686,0.570331330544412,1.24810330357036e-08,0.955433819352852,0.577223711602896,"medium"
40,0.0811551379153104,0.076108124193935,0.417500277589274,0.00294355631231243,4.20757794109469e-08,0.926261079728907,0.730282540109767,"medium"
40,0.00701415229155588,0.646035385273999,0.0527107628508362,0.199400115688096,6.73070953824091e-09,0.941373389298877,0.529106832471342,"medium"
40,0.176687736011805,0.304612229909984,0.0020240952864722,0.643459417652495,3.41051875648808e-05,0.94955164750872,0.632502175271549,"medium"
40,0.00901135971904825,0.335288500916564,0.0340546927372986,0.157076319508321,9.89714367608231e-09,0.945449611293742,0.676063672139683,"medium"
40,0.153037822734548,0.0455811717314406,0.143496416051486,0.931957610798062,7.07074940318197e-09,0.961354171593911,0.758600469238821,"medium"
40,0.165249387978361,0.0125283325937446,0.572272279175678,0.00809501958803379,3.83519979012579e-10,0.95384947219159,0.711020297081442,"medium"
40,0.683127463493826,0.227636078173767,0.0315138778336379,0.403564965229192,1.02412415726132e-08,0.919953200517301,0.598457356242471,"medium"
40,0.00290120126302471,0.0524548389412231,0.096917277165981,0.291467607455556,3.43077800094434e-11,0.970150179351425,0.698313650642815,"medium"
40,0.238361915263749,0.00391786574299431,0.0114322419438727,0.00964586012716593,7.43336964987936e-08,0.957111302637377,0.79108713707341,"medium"
40,0.176232482120908,0.044450308166988,0.42339204686034,0.391254525117774,1.77984692909261e-09,0.931113153858298,0.642857142990497,"medium"
40,0.0316055889787295,0.00864621162360603,0.857196408253012,0.00464457707058017,1.84186201682914e-08,0.934471742327343,0.60382934863559,"medium"
40,0.923345002079984,0.00984413131982969,0.248313289829674,0.485420771017734,1.73193036915713e-08,0.945862418631328,0.728712303838416,"medium"
40,0.0171974043889458,0.000309759264718318,0.845331339744248,0.85006651958163,2.24234144148342e-05,0.953972128989446,0.68867743678035,"medium"
40,0.15143219985983,0.00280720127881655,0.194858685156952,0.0107312491413265,5.7208905122947e-09,0.943246283800776,0.64446470346803,"medium"
40,0.00972531484878829,0.052608231169217,0.840401349655243,0.113506434188026,1.01291321933859e-06,0.974899573778946,0.630572778987755,"medium"
40,0.0428243395375197,0.824144900392896,0.00269494003024083,0.00472806960489137,4.64999699421481e-09,0.963530801239866,0.586587812275473,"medium"
40,0.0138402826203381,0.00449352040116676,0.0119891013191811,0.0281655496930235,6.11439364246073e-11,0.937282793134191,0.63427947673212,"medium"
40,0.0105890589358055,0.0257295764045784,0.333493062969652,0.00249751201530009,3.98850175310792e-07,0.967005550069489,0.690672588583781,"medium"
40,0.151173103939,0.0561903739406608,0.00882969606262235,0.0984953883925724,3.82450197170747e-08,0.937482768760447,0.651866450867236,"medium"
40,0.00558857995642245,0.000330527878371555,0.138118678451464,0.561146081410876,1.77908310753904e-09,0.957364017742723,0.74575645794095,"medium"
40,0.000997017863123428,0.12607140189724,0.0327415960308311,0.109775627915187,3.55306961208172e-05,0.941409604067171,0.57555666799214,"medium"
40,0.04831942300743,0.00547157600470169,0.849727756764527,0.177362338520876,5.4102970957304e-08,0.96801093191712,0.633905011972756,"medium"
40,0.0013706460535253,0.167162492402537,0.0319210637501535,0.0575067135063952,6.45238236759259e-06,0.965315716081398,0.63396562021235,"medium"
40,0.00648257881664423,1.15549682943569e-05,0.469638530948883,0.37711050759356,8.36221454153716e-08,0.961405709860744,0.6350952056904,"medium"
40,0.00574770705781968,0.000587701529460309,0.907112226511004,0.062206172537566,3.85261981798936e-08,0.968665540357501,0.678125445211818,"medium"
40,0.00930621821087848,0.00228340928168722,0.680384474536056,0.25713055611172,3.27579937556904e-10,0.924238221558307,0.717005304712555,"medium"
40,0.00113416382956925,0.00147047954675126,0.97403701445494,0.0022028240354367,9.13459713548379e-09,0.946430475596334,0.766586873960974,"medium"
40,0.00630315243190346,0.318213134048889,0.0923600101887186,0.557915565344091,3.55756936549217e-06,0.967132603655716,0.734240482181905,"medium"
40,0.10088814369144,0.00625674894881137,0.779220687777053,0.000151964702815059,1.33035146415133e-08,0.94139938345133,0.568879616796945,"medium"
40,0.0654840201923438,0.266446680361521,0.462024841425465,0.46306170979661,1.93869060228054e-06,0.951298856989993,0.683157777391996,"medium"
40,0.00458697697268414,0.0220708169413296,0.100266430108506,0.195446975600467,8.02615968178733e-08,0.942227176480439,0.733326331683555,"medium"
40,0.00377919245953066,0.359365942727032,0.613212940274996,0.00394123603596457,3.55588468330905e-05,0.963435164275681,0.679187314777982,"medium"
40,0.0375316816058546,0.46543511339674,0.24570595598938,0.0186409511403683,5.27447731133309e-06,0.961496649932027,0.697902273286915,"medium"
40,0.00402260977647101,0.0967875064922769,0.540096642636547,0.533757387086331,1.12219881543166e-08,0.941265298363329,0.605401226130141,"medium"
40,0.865913906064351,0.12780165605558,0.0633504400075524,0.515701720954908,9.74798916589984e-07,0.93672605791759,0.657819697867371,"medium"
40,0.175422721219985,0.169151420367602,0.33656274718573,0.791319231540262,0.000245678985220902,0.943432492979271,0.638396509277766,"medium"
40,0.0163101484995078,0.905084280525164,0.0401994976892275,0.24167836957143,4.42019385803425e-08,0.970514568412159,0.753347085319006,"medium"
40,0.018016734249675,0.038253129546195,0.0141333969655757,0.112292258072969,1.77542838362289e-11,0.961214496576943,0.652028552106062,"medium"
40,0.488737108807743,0.0206308350549424,0.534503811315738,0.0107119137063823,3.12509866863504e-06,0.946919219402168,0.786184210337297,"medium"
40,0.325411703813769,0.782237885555132,0.0314898750514982,0.0416704566846776,8.04007492327346e-09,0.950116563319023,0.639727618835493,"medium"
40,0.108841214056417,0.0582916494577935,0.0164943151946679,0.33637149444522,4.44595937354162e-08,0.941791152136338,0.631314914472309,"medium"
40,0.00126392393974106,0.150708044724185,0.00125610196811335,0.000188241051289484,1.87449260150732e-07,0.963258185387496,0.693277306712566,"medium"
40,0.00204649442090395,0.0468057541683414,0.0620569430873058,0.932161323520665,1.9764075038631e-12,0.932331987203713,0.679289025473422,"medium"
40,0.972326898602471,0.476713968721635,0.0281696414786652,0.297127067564441,4.50869144122421e-08,0.920870004843329,0.652729006377203,"medium"
40,2.91565201863273e-05,0.013672474490055,0.564613467882834,0.0201561743222241,1.87981645628614e-06,0.953040519330565,0.638516998441606,"medium"
40,0.00179158755523128,0.362053053995674,0.00466225135296996,0.330220309417035,9.1608358327202e-09,0.954338798228818,0.684402179787712,"medium"
40,0.0380774738768491,0.0223512033467129,0.0747495170975577,0.181692657719276,2.57392894560085e-09,0.968393848771517,0.675620136934725,"medium"
40,0.0166219998967614,0.381071141326576,0.989598366634753,0.244933391378876,2.15179954059329e-06,0.968202535235702,0.7355230552007,"medium"
40,0.405774802480965,0.0612296942588498,0.0136481910453164,0.249513290995909,9.93299208217052e-09,0.953688432848382,0.614090639393414,"medium"
40,0.099914795258378,0.000190597443389354,0.811276312119302,0.00142822141107772,1.06148099055599e-07,0.96500908600616,0.679300559093741,"medium"
40,0.0380403912603583,0.000172166793107276,0.593420300780875,0.545815234662478,3.71136095735653e-07,0.964924646846318,0.622878420570805,"medium"
40,0.021842766945975,0.00167974440353986,0.33090253602296,0.160716224509689,1.27922988139632e-05,0.945468338603278,0.595071302885051,"medium"
40,0.0922164212802098,0.113055483121712,0.145673604917211,0.230721037702628,3.13338789373729e-09,0.94282392671324,0.675225537950521,"medium"
40,0.00605701673794609,0.207616576539736,0.00334578572267372,0.592519891529364,5.84114767687988e-08,0.934211007924973,0.724858901903478,"medium"
40,0.0285457727485629,0.634843435534666,1.68199161665433e-05,0.119865039786203,1.98136355725432e-11,0.977293874784749,0.650684930363129,"medium"
40,0.008437574213312,0.0131461029755077,0.529519140452342,0.0119559529957814,1.50697164470411e-05,0.968047999679864,0.625802185423282,"medium"
40,0.0212180296268477,7.64206731320688e-05,0.674223244173761,0.0214789992981968,7.24719125581625e-09,0.943002507010091,0.614812206321662,"medium"
40,0.000365227983606504,0.175383755525617,0.00245032929480239,0.917321421123989,2.25036670006009e-06,0.965023188878772,0.63944085654885,"medium"
40,0.128343730763805,0.447177631982102,8.64522932205819e-05,0.0367745084457513,2.97097433195665e-06,0.951208896049887,0.659090900046785,"medium"
40,0.00252473885722567,0.484078725280922,0.136862376362823,0.24819514020307,8.05624923261003e-09,0.95918585052201,0.643776049348903,"medium"
40,0.478502796451317,0.0456383595123987,0.434273207344864,0.899958054862192,1.08575572657987e-08,0.965029421225397,0.622601817688293,"medium"
40,0.255807216792108,0.0525626069486854,0.00421764847857003,0.396590479123824,6.01138138440111e-06,0.934490309220105,0.74677446457973,"medium"
40,0.272982152573559,0.60780568442177,0.0448110292538077,0.03710257234421,7.99732850470737e-08,0.942296115902584,0.743363983373842,"medium"
40,0.186392893342208,0.0196477387178287,0.360269945154772,0.000203341425233294,2.20105459033549e-08,0.94413255796826,0.682371381222179,"medium"
40,0.887069885290295,0.0030130562380796,0.299764516494937,0.036851984986399,5.12594054681904e-06,0.936805769862122,0.748721956913873,"medium"
40,0.0144134810896242,0.0509497623862399,0.18903805259799,0.0304664417745228,1.80889558727982e-06,0.937098391191616,0.754166176754462,"medium"
40,0.0973565315489787,0.0128886420017505,0.471557355347253,0.213677677221913,1.44774362675522e-05,0.93250897067661,0.611639743442243,"medium"
40,0.169448699385414,0.156451970666069,0.154526476165652,0.217711968164726,5.49184583422664e-09,0.929757070470465,0.700904967702021,"medium"
40,0.000489274197852118,0.0218893866311375,0.645234266295045,0.554735550673164,9.46359229844685e-07,0.912768734547274,0.781278040482066,"medium"
40,0.977057648025027,0.00121321885949118,0.764772821590674,0.28935194520384,2.22608286358201e-08,0.925460552036761,0.645065576758115,"medium"
40,0.184029748184766,0.000263150387829398,0.00293200504399676,0.174885821305044,1.47669091983895e-10,0.962662126725462,0.726460596918865,"medium"
40,0.0494131110121735,0.0113647028682451,0.000214801438757977,0.000266065438540858,1.59336635070531e-06,0.956994773968834,0.604700861588637,"medium"
40,0.167834300666569,0.0553105152095245,0.825097976141319,0.328431180543388,8.44729268964884e-08,0.958869249794547,0.696857363097698,"medium"
40,0.0655670038938172,0.26929618561968,0.099715031875993,0.031473613421781,7.82049551187782e-11,0.944793139644655,0.751177858694566,"medium"
40,0.0208140938221345,0.00837592519238533,0.156370355058488,0.0354249729827491,1.82312971524435e-07,0.957869493585608,0.597388989988986,"medium"
40,0.550718425708667,0.113154230628327,0.350935520194827,2.34854931661519e-05,2.72973742537948e-07,0.953703350310265,0.691205130429375,"medium"
40,0.00397378420162546,0.633516252243504,0.187973823248451,0.000372033530102284,5.19230814629729e-10,0.96764093981947,0.704097128673199,"medium"
40,0.000775081140148354,0.110515184217317,0.147559892002461,0.0135267984288795,4.99646487093264e-07,0.954586283721079,0.649122807584964,"medium"
40,8.36701782164172e-05,0.00346134181326003,0.414007552465904,0.703150708574689,1.96753834353339e-05,0.95695004066469,0.601390030949954,"medium"
40,0.00917978346440085,0.3237640897859,0.0584843634162848,0.0094528414746715,0.000553392662744467,0.961275517597459,0.654556852291046,"medium"
40,0.121810415720953,0.0496934104275198,0.20432867639542,0.0919924455239979,2.42336304595635e-07,0.963395865384598,0.696929486518173,"medium"
40,0.0684699764306001,0.0177067027252338,0.081004511284231,0.582578159846536,8.11179764611153e-06,0.93627385021125,0.715289266863904,"medium"
40,0.0122756134209559,0.276501575669582,0.818124848639432,0.954221008400421,1.7654772084656e-07,0.967990550870276,0.620152293352132,"medium"
40,0.232337654064131,0.0128528172208072,0.19421500418367,0.977804431986177,3.61333898055553e-07,0.952960374011066,0.656832298683859,"medium"
40,0.0182532378066616,0.023145925038864,0.230078891573508,0.255071338551304,1.42407420177462e-06,0.960892168465031,0.663203202821632,"medium"
40,0.224680960548809,0.180226563312469,0.0093323072886585,0.313280216823879,8.61682503157218e-08,0.944628904503829,0.673082635254027,"medium"
40,0.0413757049699371,0.138993500369303,0.000468508187954276,0.0535896000514789,4.80971799394796e-09,0.95903640568065,0.7185853054214,"medium"
40,0.0165711176792444,0.00149284008113088,0.0849501388638856,0.00267540038369489,1.22124665659199e-08,0.952886508755562,0.700027974284035,"medium"
40,0.0153042312293714,0.0139382542644729,0.0157773138962864,0.290156555617406,1.74467870720518e-08,0.950954793159699,0.654381483425883,"medium"
40,0.509115131335894,0.0485570657027796,0.176877388670168,0.47242751938512,1.23319437155077e-08,0.949858932730338,0.67885375501563,"medium"
40,0.0859549443436785,0.00487264269859348,0.342378505207511,0.114288413912493,8.4022154089374e-10,0.956957714769296,0.683088784391588,"medium"
40,0.0319694538293269,0.00651110240699312,0.180498148792137,0.479173945353775,6.9230311938569e-11,0.926011048207556,0.524526692101051,"medium"
40,0.0975174313165909,0.0104335650080958,0.158719552937092,0.0823683289875165,1.90690782999166e-07,0.972517944488896,0.637074260831882,"medium"
40,0.0812065855877804,0.000663313343624238,0.524193993358833,0.105230018826425,3.4188275217863e-08,0.956096608811274,0.594389481382678,"medium"
40,0.0385896336914843,0.131402774208293,0.141059206450039,0.426845407564982,1.68444099120328e-11,0.966745219099542,0.666349810585387,"medium"
40,0.460621559832262,0.0170337385784909,0.225826973563721,0.267770574925883,7.43544631847838e-09,0.948914613882625,0.658493870895485,"medium"
40,0.341406827360699,0.858974729836047,0.00249186040405774,0.760022515688833,5.4059785189792e-08,0.929724342829536,0.625300240926186,"medium"
40,0.707605056847613,3.60602886971634e-05,0.387829595724188,0.494590138301658,3.2357244039971e-07,0.941845899738605,0.681479697965819,"medium"
40,0.0144905791717503,0.0446492179283784,0.0553826091640441,0.10882420775915,2.60495744199364e-05,0.963118329537535,0.719673113437757,"medium"
40,0.283270831354933,0.0801808707417578,0.211053836675649,0.00392797920184106,4.43450202808371e-10,0.976540680682005,0.662494356163522,"medium"
40,0.562323157685251,0.0194961823146335,0.466104103247431,0.168024912468761,2.35174507123889e-12,0.950227484878247,0.787984006719105,"medium"
40,0.298304978795653,0.0568667606878605,0.516011143847766,0.999999999999344,4.42816044472757e-06,0.952905737011421,0.711964553561596,"medium"
40,0.317374565958879,0.00214096236398471,0.17790302349865,0.276471048429043,5.86831403380754e-09,0.91226710672734,0.607945857274858,"medium"
40,0.0491302195701076,0.0979994522078599,0.855577127889826,0.587786171956034,6.15239027887314e-05,0.957360624302686,0.632837503413217,"medium"
40,0.0134624759224072,0.198388721162326,0.305696394988775,0.870470271079037,5.95912861925252e-07,0.955907027591272,0.619807029098428,"medium"
40,0.00071598803396607,0.0601208327685729,0.221697945638495,0.0441593558633846,7.05919132832044e-07,0.934733230723137,0.530027233743084,"medium"
40,0.254143187126445,0.383937921545837,0.402623706396333,0.285297805352953,2.91196149423794e-05,0.93707682792917,0.760638299662591,"medium"
40,0.165473518028681,0.15084272158501,0.198415481626152,0.0158125990681657,6.89767650323115e-08,0.958894693337991,0.666362989648496,"medium"
40,0.0120230219728982,0.00373140283780888,0.236887216661784,0.0449953811253653,4.18100381510052e-07,0.924122244906811,0.59829977964281,"medium"
40,0.407473667209699,0.0115797386227378,0.129852357989852,0.0760666331085367,1.32587908268321e-07,0.943391033292666,0.680614763887875,"medium"
40,0.128126416221426,0.00802487074572389,0.49358140730018,0.780647625465858,2.62713700348036e-09,0.969437799513793,0.803963808752771,"medium"
40,0.00296069084251679,0.40815097305056,0.156547760669169,0.218876735098449,6.45093802475092e-08,0.940358035527832,0.725836430793453,"medium"
40,0.0144427235523865,0.0203492473278411,0.00365131711357294,0.457786316783322,2.83421977767517e-07,0.960697918610295,0.701756685125164,"medium"
40,0.0761041821525906,0.00294904673161565,0.870413369219285,0.860473779270617,3.01609407510503e-09,0.909842534459082,0.579322934112781,"medium"
40,0.259060658684137,0.035789347127371,0.652163965849572,0.00198553313449367,1.54140960738585e-06,0.964097744980884,0.721112369070068,"medium"
40,0.00924183688080562,0.0541107289742239,0.600893526503079,0.363644346536937,9.30582313068683e-08,0.970934442964115,0.633380997262945,"medium"
40,0.518301652396531,0.155460398149327,0.0283904276063221,0.32970529129394,4.30503922465234e-08,0.938463703656085,0.56555396159337,"medium"
40,0.295387654798686,0.623855102284561,0.110697207649338,0.140702713013831,8.53685318353124e-07,0.939201456253251,0.608796296394484,"medium"
40,0.000143506263203578,0.961201969345385,0.118473078428763,0.247990052294629,2.36977418299513e-08,0.933179918148235,0.69230983993662,"medium"
40,0.0410078977644136,0.000913991771501609,0.329330196846803,0.0136596596776294,3.14406893136594e-06,0.938509297242536,0.706202082464848,"medium"
40,0.377148126784668,0.0710385006331292,0.00859056142440117,0.00421675710097557,5.55999259670202e-07,0.942279461036735,0.60324499832765,"medium"
40,0.0622807449538376,0.206866913627337,0.00627730679589871,0.334823155310514,2.36253656237911e-09,0.9294116977478,0.74607054582512,"medium"
40,0.276210925792745,0.460274632291485,0.335105327298451,0.209134154070857,5.76829477146329e-12,0.92623024447095,0.699452958436552,"medium"
40,0.0135866081547223,0.901791048222296,0.00666051584586907,0.0393657732812204,4.29876455323364e-09,0.949605805936417,0.62396110611108,"medium"
40,0.0333507931491972,0.00580221189486156,0.573507761658062,0.456136875180068,2.58095137429214e-07,0.9651402270481,0.622484596542542,"medium"
40,0.099901409145496,0.494320755548001,0.11518620196985,0.0112429156412235,2.10222019323852e-07,0.940872458634179,0.666389234181046,"medium"
40,0.0820907814631454,0.121975167192864,0.00596221236791476,0.82699466416912,5.18655851046568e-09,0.945518946988391,0.623797928038536,"medium"
40,0.86108039821548,0.0137608672913586,0.415356934203373,0.00167102548551399,9.58110765404213e-07,0.960831806416077,0.53372590479034,"medium"
40,0.223441819756505,0.00182223516447722,0.120749984975384,0.469423806381418,4.38064935900737e-10,0.968890690732045,0.679932193175464,"medium"
40,0.253133250505218,0.0138754447437211,0.0345144723715163,0.267679088451988,1.11315122491571e-06,0.955718624499213,0.732244709788799,"medium"
40,0.281830892989614,0.174126343863369,0.00321889661553527,0.94371752832869,1.69835183075617e-08,0.944839487431248,0.622422818563474,"medium"
40,0.0098369906239266,0.0166720194351438,0.735989702948902,0.438250904108606,2.21354152210865e-08,0.940916214855032,0.635425129260732,"medium"
40,0.223714921937359,0.00997606052815002,0.885607680811416,0.00761277419900822,9.86806690789655e-05,0.951882175149189,0.69542447745131,"medium"
40,0.399021373872998,0.112042020638084,0.0212595858792172,4.45826245050458e-05,1.14796895648345e-06,0.964785119543214,0.705606332440306,"medium"
40,0.000489009491292125,0.0636457299735865,0.239052845254852,0.942518867822974,6.42382370920666e-08,0.941448554702324,0.548661463482742,"medium"
40,0.000407166202408659,0.000418481108886415,0.621412155044329,0.018849299434571,4.5064837657786e-08,0.954652478118917,0.778683452018026,"medium"
40,0.0713745604042317,0.308962781174689,0.0606548829907274,0.00336836076972602,6.13216721360469e-08,0.941422902158588,0.67204843660317,"medium"
40,0.00763649210355453,0.576535596125417,0.303725646397167,0.190733977825297,1.09945663872021e-07,0.939065429335489,0.704942837696559,"medium"
40,0.0729188062315767,0.0345685990854488,0.501511386168795,0.0926901361738873,5.79695428884426e-08,0.944948295381523,0.709346712032074,"medium"
40,0.0322322170113388,0.000207179171218833,0.268703863652117,0.913691466651664,2.94759691688514e-08,0.941472911967546,0.538613210778984,"medium"
40,0.215720204356963,0.185513517706306,0.00976831690092663,0.131777729054161,8.91658365764297e-06,0.94413495057311,0.634508252883407,"medium"
40,0.2949835542533,0.053660492313504,0.00273238752538593,0.061847158140075,1.43586232731949e-07,0.942913933060348,0.685612663117652,"medium"
40,0.655281641942331,0.327844290693695,0.931380067202615,0.295742678105554,2.47484662688532e-09,0.950036168765687,0.778390084733459,"medium"
40,0.0954881314167585,0.482152669702468,0.000234817980316854,0.046534809096414,1.33709938083646e-10,0.954824858356513,0.725132537508494,"medium"
40,0.00504403056365449,0.36382953491411,0.0447024983891712,0.000605036118087369,3.34544847964127e-07,0.957771044205662,0.737749985179433,"medium"
40,0.00672500554035249,0.000393372875946006,0.0247892871264206,0.63054616723418,5.05108050116661e-07,0.961981920071833,0.659072282586497,"medium"
40,0.0210702628044128,0.00325556177114164,0.630009576417823,0.0828912762209578,5.672043189765e-10,0.945318005495757,0.629138868204995,"medium"
40,0.21033934409876,0.041516641915144,0.358085468815919,0.000104302888890157,1.84902414187862e-05,0.950170486713488,0.652781261544569,"medium"
40,0.752689338679273,0.00174367194101478,0.514144631457934,0.0437209214950245,2.29310836138793e-11,0.941321155631338,0.66128788708854,"medium"
40,0.181052563898504,0.0032674089889081,0.372209005822572,0.543242593277838,1.3283440623829e-08,0.953965269268013,0.663843500357721,"medium"
40,0.0018487698445435,0.0212304364355906,0.0661374241519059,0.150118092473318,5.40951558792662e-11,0.962565023320712,0.755384615026907,"medium"
40,0.0732922172501667,0.32584640896949,0.453996890708789,0.145269165920895,5.18986678428491e-09,0.952650772392886,0.725676491582356,"medium"
40,0.143431467197625,0.0216664754540569,0.955110883401067,0.663067178975118,3.71101862370029e-08,0.956686160334684,0.731791440893059,"medium"
40,0.057713168012178,0.0833156481322392,0.764705599573384,0.130293489870054,4.09708938032111e-06,0.951472265566434,0.73379797093677,"medium"
40,0.0009183868855414,0.0107929277823698,0.971169672744113,0.199843147388897,5.91383577058614e-08,0.965398081292485,0.723679199017872,"medium"
40,0.00117157019721902,0.0269602616014838,0.233068760124823,0.273644700820598,3.16238708747357e-06,0.922237522186714,0.69808975518001,"medium"
40,0.709045675498053,0.0708434502858463,0.0626280309418634,0.161907249955679,0.000108537141527459,0.943728174013347,0.641544118246883,"medium"
40,0.543261318351369,0.239543405104423,0.00522447586207343,0.060478412798242,1.81207198384457e-06,0.956918390239198,0.719921670377495,"medium"
40,0.000587423771142882,0.151080718217395,0.144413708965488,0.285216244498078,1.96233107439173e-07,0.961020574189876,0.664834899396296,"medium"
40,0.0358265594172052,0.00566631533299765,0.412613075312079,0.253522966280297,8.44915876561256e-08,0.933740839490857,0.725145666888326,"medium"
40,0.0324840095880917,0.178918312900643,0.113706547748712,0.0221338934118875,7.36264673760779e-08,0.965678478083366,0.651089836481591,"medium"
40,0.0452958636376828,0.396190103702471,0.116317345142336,0.280262518340598,3.24137430421931e-06,0.937929490245076,0.568234267205412,"medium"
40,0.0592878250137542,0.350952040773716,0.0568960801114422,0.239019031069102,5.26225096239104e-09,0.930999355367841,0.72047582162271,"medium"
40,0.0051168821768393,0.000196121698149395,0.436810211029227,0.106871852206463,3.90924601587283e-07,0.957104461814533,0.650145769447702,"medium"
40,0.18601662553777,0.013066243069329,0.0976294506552465,0.42988024362734,1.12831302992415e-05,0.954770335554047,0.552721206779865,"medium"
40,0.469325429922369,0.194929136485144,0.160669034118828,0.266633219256605,8.52201750410672e-06,0.950794888679666,0.672447242023394,"medium"
40,0.000884949267298444,0.0240526439335678,0.0975950617749925,0.257531380900061,5.77544616273818e-07,0.965887823421932,0.67559716004739,"medium"
40,0.100040920729306,0.00463027412121698,0.242571526589214,0.305470014676218,1.51906576816798e-07,0.940751577674018,0.686071481686167,"medium"
40,0.0713225143512563,0.0175458984422499,0.0146579569528751,0.307188514206693,1.91270730035438e-05,0.97660561265891,0.744503388512094,"medium"
40,0.0487807893925936,0.00202864738946435,0.0219770915897417,0.036475170198947,5.3646310376104e-07,0.915412976914223,0.6262011066278,"medium"
40,0.188166248927423,0.0373942959981243,0.0103296521789607,0.220319038639232,3.36463335362752e-06,0.946186612457971,0.709983267940076,"medium"
40,0.000550706138670199,0.115791526457357,0.0633264014225955,0.533876936162832,9.27480545361899e-07,0.962616080551188,0.638866962794744,"medium"
